Node Name,Node Type,Policy,Parent Test Group,Test Name,Description,Element,Result Time,Result State,Actual Value
"twdemo.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.27 RPC Endpoint Mapper Client Authentication: Enabled","RPC Endpoint Mapper Client Authentication: Enabled","Enabling this setting directs RPC Clients that need to communicate with the Endpoint Mapper Service to authenticate as long as the RPC call for which the endpoint needs to be resolved has authentication information.  Disabling this setting will cause RPC Clients that need to communicate with the Endpoint Mapper Service to not authenticate. The Endpoint Mapper Service on machines running Windows NT4 (all service packs) cannot process authentication information supplied in this manner. This means that enabling this setting on a client machine will prevent that client from communicating with a Windows NT4 server using RPC if endpoint resolution is needed.
By default, RPC Clients will not use authentication to communicate with the RPC Server Endpoint Mapper Service when asking for the endpoint of a server.
Note: This policy will not be applied until the system is rebooted.","HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\Rpc|EnableAuthEpResolution",3/6/13 4:39 PM,failed,""
"vsphere.pdxse.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.27 RPC Endpoint Mapper Client Authentication: Enabled","RPC Endpoint Mapper Client Authentication: Enabled","Enabling this setting directs RPC Clients that need to communicate with the Endpoint Mapper Service to authenticate as long as the RPC call for which the endpoint needs to be resolved has authentication information.  Disabling this setting will cause RPC Clients that need to communicate with the Endpoint Mapper Service to not authenticate. The Endpoint Mapper Service on machines running Windows NT4 (all service packs) cannot process authentication information supplied in this manner. This means that enabling this setting on a client machine will prevent that client from communicating with a Windows NT4 server using RPC if endpoint resolution is needed.
By default, RPC Clients will not use authentication to communicate with the RPC Server Endpoint Mapper Service when asking for the endpoint of a server.
Note: This policy will not be applied until the system is rebooted.","HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\Rpc|EnableAuthEpResolution",3/6/13 4:39 PM,failed,""
"vspheredb.pdxse.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.27 RPC Endpoint Mapper Client Authentication: Enabled","RPC Endpoint Mapper Client Authentication: Enabled","Enabling this setting directs RPC Clients that need to communicate with the Endpoint Mapper Service to authenticate as long as the RPC call for which the endpoint needs to be resolved has authentication information.  Disabling this setting will cause RPC Clients that need to communicate with the Endpoint Mapper Service to not authenticate. The Endpoint Mapper Service on machines running Windows NT4 (all service packs) cannot process authentication information supplied in this manner. This means that enabling this setting on a client machine will prevent that client from communicating with a Windows NT4 server using RPC if endpoint resolution is needed.
By default, RPC Clients will not use authentication to communicate with the RPC Server Endpoint Mapper Service when asking for the endpoint of a server.
Note: This policy will not be applied until the system is rebooted.","HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\Rpc|EnableAuthEpResolution",3/6/13 4:39 PM,failed,""
"zeya.pdxse.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.27 RPC Endpoint Mapper Client Authentication: Enabled","RPC Endpoint Mapper Client Authentication: Enabled","Enabling this setting directs RPC Clients that need to communicate with the Endpoint Mapper Service to authenticate as long as the RPC call for which the endpoint needs to be resolved has authentication information.  Disabling this setting will cause RPC Clients that need to communicate with the Endpoint Mapper Service to not authenticate. The Endpoint Mapper Service on machines running Windows NT4 (all service packs) cannot process authentication information supplied in this manner. This means that enabling this setting on a client machine will prevent that client from communicating with a Windows NT4 server using RPC if endpoint resolution is needed.
By default, RPC Clients will not use authentication to communicate with the RPC Server Endpoint Mapper Service when asking for the endpoint of a server.
Note: This policy will not be applied until the system is rebooted.","HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\Rpc|EnableAuthEpResolution",3/6/13 4:39 PM,failed,""
"twdemo.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.28 Shut down System Immediately If Unable to Log Security Audits: Disabled","Shut down System Immediately If Unable to Log Security Audits: Disabled","This test verifies that ""Audit: Shut down system immediately if unable to log security audits"" policy is set to disabled. This setting prevents system from shutting down when server is unable to log security events.","HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\Lsa|crashonauditfail",3/6/13 4:39 PM,passed,"Enabled Shut down System Immediately If Unable to Log Security Audits=0"
"vsphere.pdxse.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.28 Shut down System Immediately If Unable to Log Security Audits: Disabled","Shut down System Immediately If Unable to Log Security Audits: Disabled","This test verifies that ""Audit: Shut down system immediately if unable to log security audits"" policy is set to disabled. This setting prevents system from shutting down when server is unable to log security events.","HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\Lsa|crashonauditfail",3/6/13 4:39 PM,passed,"Enabled Shut down System Immediately If Unable to Log Security Audits=0"
"vspheredb.pdxse.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.28 Shut down System Immediately If Unable to Log Security Audits: Disabled","Shut down System Immediately If Unable to Log Security Audits: Disabled","This test verifies that ""Audit: Shut down system immediately if unable to log security audits"" policy is set to disabled. This setting prevents system from shutting down when server is unable to log security events.","HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\Lsa|crashonauditfail",3/6/13 4:39 PM,passed,"Enabled Shut down System Immediately If Unable to Log Security Audits=0"
"zeya.pdxse.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.28 Shut down System Immediately If Unable to Log Security Audits: Disabled","Shut down System Immediately If Unable to Log Security Audits: Disabled","This test verifies that ""Audit: Shut down system immediately if unable to log security audits"" policy is set to disabled. This setting prevents system from shutting down when server is unable to log security events.","HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\Lsa|crashonauditfail",3/6/13 4:39 PM,passed,"Enabled Shut down System Immediately If Unable to Log Security Audits=0"
"twdemo.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.29 Allow UIAccess Applications to Prompt for Elevation without Using the Secure Desktop: Disabled","Allow UIAccess Applications to Prompt for Elevation without Using the Secure Desktop: Disabled","This test determines whether the 'User Account Control: Allow UIAccess applications to prompt for elevation without using the secure desktop' feature is disabled.  This helps limit privilege elevation in some circumstances by disallowing User Interface Accessibility programs from bypassing the Secure Desktop and displaying privilege elevation prompts via the Interactive Desktop.","HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\System|EnableUIADesktopToggle",3/6/13 4:39 PM,passed,"EnableUIADesktopToggle=0"
"vsphere.pdxse.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.29 Allow UIAccess Applications to Prompt for Elevation without Using the Secure Desktop: Disabled","Allow UIAccess Applications to Prompt for Elevation without Using the Secure Desktop: Disabled","This test determines whether the 'User Account Control: Allow UIAccess applications to prompt for elevation without using the secure desktop' feature is disabled.  This helps limit privilege elevation in some circumstances by disallowing User Interface Accessibility programs from bypassing the Secure Desktop and displaying privilege elevation prompts via the Interactive Desktop.","HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\System|EnableUIADesktopToggle",3/6/13 4:39 PM,passed,"EnableUIADesktopToggle=0"
"vspheredb.pdxse.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.29 Allow UIAccess Applications to Prompt for Elevation without Using the Secure Desktop: Disabled","Allow UIAccess Applications to Prompt for Elevation without Using the Secure Desktop: Disabled","This test determines whether the 'User Account Control: Allow UIAccess applications to prompt for elevation without using the secure desktop' feature is disabled.  This helps limit privilege elevation in some circumstances by disallowing User Interface Accessibility programs from bypassing the Secure Desktop and displaying privilege elevation prompts via the Interactive Desktop.","HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\System|EnableUIADesktopToggle",3/6/13 4:39 PM,passed,"EnableUIADesktopToggle=0"
"zeya.pdxse.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.29 Allow UIAccess Applications to Prompt for Elevation without Using the Secure Desktop: Disabled","Allow UIAccess Applications to Prompt for Elevation without Using the Secure Desktop: Disabled","This test determines whether the 'User Account Control: Allow UIAccess applications to prompt for elevation without using the secure desktop' feature is disabled.  This helps limit privilege elevation in some circumstances by disallowing User Interface Accessibility programs from bypassing the Secure Desktop and displaying privilege elevation prompts via the Interactive Desktop.","HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\System|EnableUIADesktopToggle",3/6/13 4:39 PM,passed,"EnableUIADesktopToggle=0"
"twdemo.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.30 Windows Firewall Domain - Display Notifications: No","Windows Firewall Domain - Display Notifications: No","This test determines whether the 'Prohibit Notifications' feature in the firewall domain profile is disabled.  Disabling this feature will notify and ask permission of the user whenever an application wishes to connect to the network.","HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\DomainProfile|DisableNotifications",3/6/13 4:38 PM,failed,""
"vsphere.pdxse.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.30 Windows Firewall Domain - Display Notifications: No","Windows Firewall Domain - Display Notifications: No","This test determines whether the 'Prohibit Notifications' feature in the firewall domain profile is disabled.  Disabling this feature will notify and ask permission of the user whenever an application wishes to connect to the network.","HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\DomainProfile|DisableNotifications",3/6/13 4:38 PM,failed,""
"vspheredb.pdxse.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.30 Windows Firewall Domain - Display Notifications: No","Windows Firewall Domain - Display Notifications: No","This test determines whether the 'Prohibit Notifications' feature in the firewall domain profile is disabled.  Disabling this feature will notify and ask permission of the user whenever an application wishes to connect to the network.","HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\DomainProfile|DisableNotifications",3/6/13 4:38 PM,failed,""
"zeya.pdxse.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.30 Windows Firewall Domain - Display Notifications: No","Windows Firewall Domain - Display Notifications: No","This test determines whether the 'Prohibit Notifications' feature in the firewall domain profile is disabled.  Disabling this feature will notify and ask permission of the user whenever an application wishes to connect to the network.","HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\DomainProfile|DisableNotifications",3/6/13 4:38 PM,failed,""
"twdemo.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.31 Standard Profile - Windows Firewall: Prohibit Notifications: Disabled","Standard Profile - Windows Firewall: Prohibit Notifications: Disabled","This test determines whether the 'Prohibit Notifications' feature in the firewall standard profile is disabled.  Disabling this feature will notify and ask permission of the user whenever an application wishes to connect to the network.","HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\StandardProfile|DisableNotifications",7/11/12 4:48 PM,passed,""
"vsphere.pdxse.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.31 Standard Profile - Windows Firewall: Prohibit Notifications: Disabled","Standard Profile - Windows Firewall: Prohibit Notifications: Disabled","This test determines whether the 'Prohibit Notifications' feature in the firewall standard profile is disabled.  Disabling this feature will notify and ask permission of the user whenever an application wishes to connect to the network.","HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\StandardProfile|DisableNotifications",7/11/12 4:48 PM,passed,""
"vspheredb.pdxse.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.31 Standard Profile - Windows Firewall: Prohibit Notifications: Disabled","Standard Profile - Windows Firewall: Prohibit Notifications: Disabled","This test determines whether the 'Prohibit Notifications' feature in the firewall standard profile is disabled.  Disabling this feature will notify and ask permission of the user whenever an application wishes to connect to the network.","HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\StandardProfile|DisableNotifications",7/11/12 4:48 PM,passed,""
"zeya.pdxse.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.31 Standard Profile - Windows Firewall: Prohibit Notifications: Disabled","Standard Profile - Windows Firewall: Prohibit Notifications: Disabled","This test determines whether the 'Prohibit Notifications' feature in the firewall standard profile is disabled.  Disabling this feature will notify and ask permission of the user whenever an application wishes to connect to the network.","HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\StandardProfile|DisableNotifications",7/11/12 4:48 PM,passed,""
"twdemo.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.34 Windows Firewall Domain - Apply Local Firewall Rules: No","Windows Firewall Domain - Apply Local Firewall Rules: No","This test verifies that Windows Firewall Domain - Apply Local Firewall Rules is No. This check ensures local firewall rules will not be merged with Group Policy settings in the domain.","HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\DomainProfile|AllowLocalPolicyMerge",3/6/13 4:39 PM,failed,""
"vsphere.pdxse.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.34 Windows Firewall Domain - Apply Local Firewall Rules: No","Windows Firewall Domain - Apply Local Firewall Rules: No","This test verifies that Windows Firewall Domain - Apply Local Firewall Rules is No. This check ensures local firewall rules will not be merged with Group Policy settings in the domain.","HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\DomainProfile|AllowLocalPolicyMerge",3/6/13 4:39 PM,failed,""
"vspheredb.pdxse.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.34 Windows Firewall Domain - Apply Local Firewall Rules: No","Windows Firewall Domain - Apply Local Firewall Rules: No","This test verifies that Windows Firewall Domain - Apply Local Firewall Rules is No. This check ensures local firewall rules will not be merged with Group Policy settings in the domain.","HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\DomainProfile|AllowLocalPolicyMerge",3/6/13 4:39 PM,failed,""
"zeya.pdxse.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.34 Windows Firewall Domain - Apply Local Firewall Rules: No","Windows Firewall Domain - Apply Local Firewall Rules: No","This test verifies that Windows Firewall Domain - Apply Local Firewall Rules is No. This check ensures local firewall rules will not be merged with Group Policy settings in the domain.","HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\DomainProfile|AllowLocalPolicyMerge",3/6/13 4:39 PM,failed,""
"twdemo.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.35 Windows Firewall Domain - Apply Local Connection Rules: No","Windows Firewall Domain - Apply Local Connection Rules: No","This test verifies that Windows Firewall Domain - Apply Local Connection Rules is No. This check ensures that local connection rules will not be merged with Group Policy settings on a private network.","HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\DomainProfile|AllowLocalIPsecPolicyMerge",3/6/13 4:39 PM,failed,""
"vsphere.pdxse.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.35 Windows Firewall Domain - Apply Local Connection Rules: No","Windows Firewall Domain - Apply Local Connection Rules: No","This test verifies that Windows Firewall Domain - Apply Local Connection Rules is No. This check ensures that local connection rules will not be merged with Group Policy settings on a private network.","HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\DomainProfile|AllowLocalIPsecPolicyMerge",3/6/13 4:39 PM,failed,""
"vspheredb.pdxse.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.35 Windows Firewall Domain - Apply Local Connection Rules: No","Windows Firewall Domain - Apply Local Connection Rules: No","This test verifies that Windows Firewall Domain - Apply Local Connection Rules is No. This check ensures that local connection rules will not be merged with Group Policy settings on a private network.","HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\DomainProfile|AllowLocalIPsecPolicyMerge",3/6/13 4:39 PM,failed,""
"zeya.pdxse.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.35 Windows Firewall Domain - Apply Local Connection Rules: No","Windows Firewall Domain - Apply Local Connection Rules: No","This test verifies that Windows Firewall Domain - Apply Local Connection Rules is No. This check ensures that local connection rules will not be merged with Group Policy settings on a private network.","HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\DomainProfile|AllowLocalIPsecPolicyMerge",3/6/13 4:39 PM,failed,""
"twdemo.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.36 Windows Firewall Private - Apply Local Firewall Rules: No","Windows Firewall Private - Apply Local Firewall Rules: No","This test verifies that Windows Firewall Private - Apply Local Firewall Rules is No. This check ensures that local firewall rules will not be merged with Group Policy settings on a private network.","HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\PrivateProfile|AllowLocalPolicyMerge",3/6/13 4:39 PM,failed,""
"vsphere.pdxse.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.36 Windows Firewall Private - Apply Local Firewall Rules: No","Windows Firewall Private - Apply Local Firewall Rules: No","This test verifies that Windows Firewall Private - Apply Local Firewall Rules is No. This check ensures that local firewall rules will not be merged with Group Policy settings on a private network.","HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\PrivateProfile|AllowLocalPolicyMerge",3/6/13 4:39 PM,failed,""
"vspheredb.pdxse.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.36 Windows Firewall Private - Apply Local Firewall Rules: No","Windows Firewall Private - Apply Local Firewall Rules: No","This test verifies that Windows Firewall Private - Apply Local Firewall Rules is No. This check ensures that local firewall rules will not be merged with Group Policy settings on a private network.","HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\PrivateProfile|AllowLocalPolicyMerge",3/6/13 4:39 PM,failed,""
"zeya.pdxse.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.36 Windows Firewall Private - Apply Local Firewall Rules: No","Windows Firewall Private - Apply Local Firewall Rules: No","This test verifies that Windows Firewall Private - Apply Local Firewall Rules is No. This check ensures that local firewall rules will not be merged with Group Policy settings on a private network.","HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\PrivateProfile|AllowLocalPolicyMerge",3/6/13 4:39 PM,failed,""
"twdemo.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.37 Windows Firewall Private - Apply Local Connection Rules: No","Windows Firewall Private - Apply Local Connection Rules: No","This test verifies that Windows Firewall Private - Apply Local Connection Rules is No. This check ensures that local connection rules will not be merged with Group Policy settings on a private network.","HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\PrivateProfile|AllowLocalIPsecPolicyMerge",3/6/13 4:39 PM,failed,""
"vsphere.pdxse.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.37 Windows Firewall Private - Apply Local Connection Rules: No","Windows Firewall Private - Apply Local Connection Rules: No","This test verifies that Windows Firewall Private - Apply Local Connection Rules is No. This check ensures that local connection rules will not be merged with Group Policy settings on a private network.","HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\PrivateProfile|AllowLocalIPsecPolicyMerge",3/6/13 4:39 PM,failed,""
"vspheredb.pdxse.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.37 Windows Firewall Private - Apply Local Connection Rules: No","Windows Firewall Private - Apply Local Connection Rules: No","This test verifies that Windows Firewall Private - Apply Local Connection Rules is No. This check ensures that local connection rules will not be merged with Group Policy settings on a private network.","HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\PrivateProfile|AllowLocalIPsecPolicyMerge",3/6/13 4:39 PM,failed,""
"zeya.pdxse.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.37 Windows Firewall Private - Apply Local Connection Rules: No","Windows Firewall Private - Apply Local Connection Rules: No","This test verifies that Windows Firewall Private - Apply Local Connection Rules is No. This check ensures that local connection rules will not be merged with Group Policy settings on a private network.","HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\PrivateProfile|AllowLocalIPsecPolicyMerge",3/6/13 4:39 PM,failed,""
"twdemo.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.38 Windows Firewall Public - Inbound: Blocked (default)","Windows Firewall Public - Inbound: Blocked (default)","This test verifies that Windows Firewall Public - Inbound is Blocked (default). Unsolicited inbound connections for which there is no rule allowing the connection will be blocked on a public network.","HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\PublicProfile|DefaultInboundAction",3/6/13 4:39 PM,failed,""
"vsphere.pdxse.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.38 Windows Firewall Public - Inbound: Blocked (default)","Windows Firewall Public - Inbound: Blocked (default)","This test verifies that Windows Firewall Public - Inbound is Blocked (default). Unsolicited inbound connections for which there is no rule allowing the connection will be blocked on a public network.","HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\PublicProfile|DefaultInboundAction",3/6/13 4:39 PM,failed,""
"vspheredb.pdxse.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.38 Windows Firewall Public - Inbound: Blocked (default)","Windows Firewall Public - Inbound: Blocked (default)","This test verifies that Windows Firewall Public - Inbound is Blocked (default). Unsolicited inbound connections for which there is no rule allowing the connection will be blocked on a public network.","HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\PublicProfile|DefaultInboundAction",3/6/13 4:39 PM,failed,""
"zeya.pdxse.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.38 Windows Firewall Public - Inbound: Blocked (default)","Windows Firewall Public - Inbound: Blocked (default)","This test verifies that Windows Firewall Public - Inbound is Blocked (default). Unsolicited inbound connections for which there is no rule allowing the connection will be blocked on a public network.","HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\PublicProfile|DefaultInboundAction",3/6/13 4:39 PM,failed,""
"twdemo.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.39 Windows Firewall Public - Apply Local Firewall Rules: No","Windows Firewall Public - Apply Local Firewall Rules: No","This test verifies that Windows Firewall Public - Apply Local Firewall Rules is No. This check ensures that local firewall rules will not be merged with Group Policy settings on a public network.","HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\PublicProfile|AllowLocalPolicyMerge",3/6/13 4:39 PM,failed,""
"vsphere.pdxse.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.39 Windows Firewall Public - Apply Local Firewall Rules: No","Windows Firewall Public - Apply Local Firewall Rules: No","This test verifies that Windows Firewall Public - Apply Local Firewall Rules is No. This check ensures that local firewall rules will not be merged with Group Policy settings on a public network.","HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\PublicProfile|AllowLocalPolicyMerge",3/6/13 4:39 PM,failed,""
"vspheredb.pdxse.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.39 Windows Firewall Public - Apply Local Firewall Rules: No","Windows Firewall Public - Apply Local Firewall Rules: No","This test verifies that Windows Firewall Public - Apply Local Firewall Rules is No. This check ensures that local firewall rules will not be merged with Group Policy settings on a public network.","HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\PublicProfile|AllowLocalPolicyMerge",3/6/13 4:39 PM,failed,""
"zeya.pdxse.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.39 Windows Firewall Public - Apply Local Firewall Rules: No","Windows Firewall Public - Apply Local Firewall Rules: No","This test verifies that Windows Firewall Public - Apply Local Firewall Rules is No. This check ensures that local firewall rules will not be merged with Group Policy settings on a public network.","HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\PublicProfile|AllowLocalPolicyMerge",3/6/13 4:39 PM,failed,""
"twdemo.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.40 Windows Firewall Public - Apply Local Connection Rules: No","Windows Firewall Public - Apply Local Connection Rules: No","This test verifies that Windows Firewall Public - Apply Local Connection Rules is No. This check ensures that local connection rules will not be merged with Group Policy settings on a public network.","HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\PublicProfile|AllowLocalIPsecPolicyMerge",3/6/13 4:39 PM,failed,""
"vsphere.pdxse.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.40 Windows Firewall Public - Apply Local Connection Rules: No","Windows Firewall Public - Apply Local Connection Rules: No","This test verifies that Windows Firewall Public - Apply Local Connection Rules is No. This check ensures that local connection rules will not be merged with Group Policy settings on a public network.","HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\PublicProfile|AllowLocalIPsecPolicyMerge",3/6/13 4:39 PM,failed,""
"vspheredb.pdxse.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.40 Windows Firewall Public - Apply Local Connection Rules: No","Windows Firewall Public - Apply Local Connection Rules: No","This test verifies that Windows Firewall Public - Apply Local Connection Rules is No. This check ensures that local connection rules will not be merged with Group Policy settings on a public network.","HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\PublicProfile|AllowLocalIPsecPolicyMerge",3/6/13 4:39 PM,failed,""
"zeya.pdxse.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.40 Windows Firewall Public - Apply Local Connection Rules: No","Windows Firewall Public - Apply Local Connection Rules: No","This test verifies that Windows Firewall Public - Apply Local Connection Rules is No. This check ensures that local connection rules will not be merged with Group Policy settings on a public network.","HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\PublicProfile|AllowLocalIPsecPolicyMerge",3/6/13 4:39 PM,failed,""
"twdemo.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.41 Do Not Process the Legacy Run List: Enabled","Do Not Process the Legacy Run List: Enabled","This test verifies that ""Do not process the legacy run list"" policy is set to enabled. This control defines whether the legacy run  list will be ignored. The run list is the list of programs that Windows runs automatically when it starts.","HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer|DisableLocalMachineRun",3/6/13 4:39 PM,failed,""
"vsphere.pdxse.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.41 Do Not Process the Legacy Run List: Enabled","Do Not Process the Legacy Run List: Enabled","This test verifies that ""Do not process the legacy run list"" policy is set to enabled. This control defines whether the legacy run  list will be ignored. The run list is the list of programs that Windows runs automatically when it starts.","HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer|DisableLocalMachineRun",3/6/13 4:39 PM,failed,""
"vspheredb.pdxse.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.41 Do Not Process the Legacy Run List: Enabled","Do Not Process the Legacy Run List: Enabled","This test verifies that ""Do not process the legacy run list"" policy is set to enabled. This control defines whether the legacy run  list will be ignored. The run list is the list of programs that Windows runs automatically when it starts.","HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer|DisableLocalMachineRun",3/6/13 4:39 PM,failed,""
"zeya.pdxse.tripwire.com",Windows Server,"MS Windows 2008 DM Cybercrime Controls","3.41 Do Not Process the Legacy Run List: Enabled","Do Not Process the Legacy Run List: Enabled","This test verifies that ""Do not process the legacy run list"" policy is set to enabled. This control defines whether the legacy run  list will be ignored. The run list is the list of programs that Windows runs automatically when it starts.","HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer|DisableLocalMachineRun",3/6/13 4:39 PM,failed,""
